plugin,formid,editor_id,name,archetype,actor_value,magic_skill,resist_value,cast_type,target_type,flags,modding_read,validation
Skyrim.esm,Skyrim.esm:0F52AB,ReanimateSecondayFFAimed,Reanimate Secondary Effects,Script,None,Conjuration,None,FireAndForget,Aimed,"Recover, NoMagnitude, FXPersist, PowerAffectsDuration, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10EAD9,ReanimateSecondayTargetActor,Reanimate Secondary Effects,Script,None,Conjuration,None,FireAndForget,TargetActor,"Recover, NoMagnitude, FXPersist, PowerAffectsDuration, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:07E8E0,ReanimateThrallFFAimed,Reanimate Thrall,Reanimate,None,Conjuration,None,FireAndForget,Aimed,"Recover, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10D96C,RestedMarriageSkillEffect,Lover's Comfort,PeakValueModifier,Health,None,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10D968,RestedSkillEffect,Rested,PeakValueModifier,Health,None,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10D96B,RestedWellSkillEffect,Well Rested,PeakValueModifier,Health,None,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEA5,RestoreHealthConcActor,Restore Health,ValueModifier,Health,Restoration,None,Concentration,TargetActor,"FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEA4,RestoreHealthConcSelf,Restore Health,ValueModifier,Health,Restoration,None,Concentration,Self,"FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEA7,RestoreHealthFFActor,Restore Health,ValueModifier,Health,Restoration,None,FireAndForget,TargetActor,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEA6,RestoreHealthFFSelf,Restore Health,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B62F0,RestoreHealthFFSelf50,Restore Health,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B62ED,RestoreHealthFFSelfArea,Restore Health Area,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0DD642,RestoreHealthFFSelfBlank,Restore Health Blank,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10E833,RestoreMagickaConcSelf,Restore Magicka,ValueModifier,Magicka,Alteration,None,Concentration,Self,"FXPersist, PowerAffectsMagnitude, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F4996,RestoreMagickaFFSelf,Restore Magicka,ValueModifier,Magicka,Alteration,None,FireAndForget,Self,"FXPersist, PowerAffectsMagnitude, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:02F3B9,RestoreStaminaConcSelf,Restore Stamina,ValueModifier,Stamina,Restoration,None,Concentration,Self,"FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:02F3BA,RestoreStaminaFFSelf,Restore Stamina,ValueModifier,Stamina,Restoration,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:05DB8F,RuneFireFFLocation,Fire Rune,ValueModifier,Health,Destruction,ResistFire,FireAndForget,TargetLocation,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:06796D,RuneFrostFFLocation,Frost Rune,DualValueModifier,Health,Destruction,ResistFrost,FireAndForget,TargetLocation,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:06796E,RuneShockFFLocation,Shock Rune,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,TargetLocation,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:00014A,ScriptEffect,Script Effect,Script,None,Alteration,None,Concentration,Self,NoMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0877E9,SetAlphaToZero,Set Alpha To Zero,Script,None,Alteration,None,FireAndForget,Self,0,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10CAAB,shieldChargeCloakEffect,Shield Charge Cloak Effect,Cloak,None,None,ResistMagic,ConstantEffect,Self,"NoDuration, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:017331,shieldChargeDamageStamina,shieldChargeDamageStamina,ValueModifier,Stamina,None,None,ConstantEffect,Self,"Hostile, Detrimental, NoDuration, NoArea, HideInUI, PowerAffectsMagnitude",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10CAAD,shieldChargeKnockbackConcAimed,Shield Charge Knockback,ValueModifier,Health,None,ResistMagic,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0FCC62,ShieldConcSelf,Shield - Lesser,PeakValueModifier,DamageResist,Restoration,None,Concentration,Self,1073745922,reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:03AEA1,ShockCloakFFSelf,Shock Cloak,Cloak,None,Destruction,ResistShock,FireAndForget,Self,"DispelWithKeywords, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E4CB6,ShockDamageBoltStormAimed,Lightning Bolt Call Storm,DualValueModifier,Health,None,ResistShock,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:013CAB,ShockDamageConcAimed,Sparks,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10CBDF,ShockDamageConcAimedPerk,Sparks,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:01CEA8,ShockDamageFFAimed,Lightning Bolt,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10F7EF,ShockDamageFFAimed75,Thunderbolt,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:05DBAE,ShockDamageFFAimedArea,Chain Lightning,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,Aimed,"Hostile, Detrimental, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:04EFDE,ShockDamageFFAimedDwarvenSpider,Lightning Bolt,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0D22FA,ShockDamageMassConcAimed,Lightning Storm,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:04DBA3,SoulTrapFFActor,Soul Trap,Script,None,Conjuration,None,FireAndForget,TargetActor,"Hostile, Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B3C9E,SpellTomeArmorFFSelf0,Armor - Oak,Script,None,Alteration,None,FireAndForget,Self,"NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B3CA2,SpellTomeBoundSwordFFSelf,Bound Sword,Script,None,Conjuration,None,FireAndForget,Self,"NoArea, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B3C9A,SpellTomeFireDamageFFAimed,Firebolt,Script,None,Destruction,None,FireAndForget,Self,"NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B3C9C,SpellTomeLightFFSelf,Candlelight,Script,None,Alteration,None,FireAndForget,Self,"FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B3CA0,SpellTomeReanimateFFAimed0,Reanimate,Script,None,Conjuration,None,FireAndForget,Self,PowerAffectsDuration,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0A8528,SprigganBugDamageConcAimed,Spriggan Swarm Spray,ValueModifier,Health,Destruction,PoisonResist,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, GoryVisuals, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0CB12C,SprigganCallEffect,Call of the Wild,Script,None,Alteration,None,FireAndForget,Self,"Recover, NoMagnitude, FXPersist, PowerAffectsDuration, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:1090F9,SprigganMatronBugDamageConcAimed,Spriggan Matron Swarm Spray,ValueModifier,Health,Destruction,PoisonResist,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, GoryVisuals, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0AE782,StaggeCircleProtection,Stagger Circle Protection,Stagger,None,Restoration,None,FireAndForget,Self,0,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:039D41,StaggerAttackAreaEffect,Stagger Area Attack,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B8F52,StaggerAttackAreaEffect40,Stagger Area Attack,Stagger,None,Destruction,None,FireAndForget,Self,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0C5C0B,StaggerAttackAreaEffectUndead80,Stagger Area Attack,Stagger,None,Destruction,None,FireAndForget,Self,"Hostile, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:104D41,StaggerAttackAreaFrostAtronachEffect,Stagger Area Attack Frost Atronach,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:07809B,StaggerAttackFFContact,Stagger Attack,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0A44C0,StaggerPushFFAimed,Stagger Push,Stagger,None,Restoration,None,FireAndForget,Aimed,HideInUI,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10AB4A,StaggerPushFFSelfArea,Stagger Push,Stagger,None,Restoration,None,FireAndForget,Self,HideInUI,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10FC12,SummonDragonPriest,Conjure Dragon Priest,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10DDED,SummonDremoraLord,Conjure Dremora Lord,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0640B4,SummonFamiliar,Conjure Familiar,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEAA,SummonFlameAtronach,Conjure Flame Atronach,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:07E5D2,SummonFlameThrall,Conjure Flame Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0CDECF,SummonFlameThrallPotent,Conjure Potent Flame Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:09CE2B,SummonFlamingThrallFFSelf,Flaming Thrall Explosion,ValueModifier,Health,Conjuration,ResistFire,FireAndForget,Self,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:01CEAB,SummonFrostAtronach,Conjure Frost Atronach,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10EE48,SummonFrostAtronachNPC,Conjure Frost Atronach,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:07E5D3,SummonFrostThrall,Conjure Frost Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0CDED0,SummonFrostThrallPotent,Conjure Potent Frost Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01CEAC,SummonStormAtronach,Conjure Storm Atronach,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10EE49,SummonStormAtronachNPC,Conjure Storm Atronach,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:07E5D4,SummonStormThrall,Conjure Storm Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0CDED1,SummonStormThrallPotent,Conjure Potent Storm Thrall,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01A4CB,TelekinesisEffect,Telekinesis Effect,Telekinesis,None,Alteration,None,Concentration,Self,"Recover, NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:06E1DD,TestPolymorphSkeeverEffect,Skeever Polymorph,Werewolf,None,None,None,FireAndForget,Self,"NoArea, NoRecast, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0D61E2,TG05KarliahInvisibility,Karliah's Invisibility,Invisibility,Invisibility,None,None,ConstantEffect,Self,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FB8D4,TG08AbWaterbreathing,Waterbreathing,PeakValueModifier,WaterBreathing,None,None,ConstantEffect,Self,"Recover, NoMagnitude, NoArea, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FDBC2,TG08BInvisibillityFFContact,Invisibility,Invisibility,Invisibility,None,None,FireAndForget,Touch,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FDBB8,TG08BShockwaveEffect,Shockwave,Script,None,None,None,FireAndForget,Self,"NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FDBC5,TG08BSubterfugeExplosionEffect,Nightingale Subterfuge,Script,None,None,None,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsDuration, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0F6516,TGAbMasterOutfitEffect,Lurker's Cloak,PeakValueModifier,Sneak,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F6515,TGAbStandardOutfitEffect,Lurker's Shadow,PeakValueModifier,Sneak,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F1989,TGNightingaleShadowEffect,Shadowcloak Invisibility,Invisibility,Invisibility,None,None,ConstantEffect,Self,"Recover, NoDuration, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FDBBF,TGNightingaleShadowEffectMercer,Nightingale Shadow Mercer,Script,None,None,None,ConstantEffect,Self,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:017121,TGNightingaleShadowFFSelf,Shadowcloak of Nocturnal,Script,None,None,None,FireAndForget,Self,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:1058A9,TGNightingaleShadowPerkEffect,Nightingale Shadow Ability,Script,None,None,None,ConstantEffect,Self,0,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F198A,TGNightingaleStrifeEffect,Nightingale Strife,Absorb,Health,Destruction,ResistMagic,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0FDBC8,TGNightingaleStrifeEffectMercer,Nightingale Strife Mercer,Absorb,Health,None,ResistMagic,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0F198B,TGNightingaleSubterfugeEffect,Nightingale Subterfuge,Frenzy,Aggression,None,None,FireAndForget,Aimed,"Hostile, Recover, DispelWithKeywords, FXPersist, NoRecast, PowerAffectsDuration, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FCC27,TGNightingaleSubterfugeEffectMercer,Nightingale Subterfuge,Script,None,None,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:109110,TransmuteOreMineralEffect,Transmute Mineral Ore,Script,None,Alteration,None,FireAndForget,Self,0,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10A251,TrapDisDamageMagicka,Reduced Magicka,PeakValueModifier,Magicka,Restoration,None,ConstantEffect,Touch,"Recover, Detrimental, NoDuration, NoArea, PowerAffectsDuration",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10A252,TrapDisDamageMagickaRegen,Reduced Magicka Regen,PeakValueModifier,MagickaRate,Restoration,None,ConstantEffect,Touch,"Recover, Detrimental, NoDuration, NoArea, PowerAffectsDuration",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:10A253,TrapDisDamageOnehandedTwohanded,Reduced Weapon skills,DualValueModifier,OneHandedModifier,Restoration,None,ConstantEffect,Touch,"Recover, Detrimental, NoDuration, NoArea, PowerAffectsDuration",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10A24B,TrapDisDamagePickpocketLockpick,Reduced Lockpick & Pickpocket,DualValueModifier,LockpickingModifier,Restoration,None,ConstantEffect,Touch,"Recover, Detrimental, NoDuration, NoArea, PowerAffectsDuration",neglect/price effect reference,extracted
