plugin,formid,editor_id,name,race,template,factions,keywords,ai_aggression,ai_assistance,modding_use,validation
Skyrim.esm,Skyrim.esm:1091C1,EncWarlockIce07BossNordF,,NordRace (Skyrim.esm:013746),EncWarlock07TemplateBossIce (Skyrim.esm:1091AF),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091BA,EncWarlockIce07BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock07TemplateIce (Skyrim.esm:1091AA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091B4,EncWarlockIce07HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateIce (Skyrim.esm:1091AA),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B0,EncWarlockNecro01BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B1,EncWarlockNecro01BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B2,EncWarlockNecro01DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B3,EncWarlockNecro01DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B4,EncWarlockNecro01HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B5,EncWarlockNecro01HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B6,EncWarlockNecro01ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B7,EncWarlockNecro01ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock01TemplateNecro (Skyrim.esm:0548FE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1035,EncWarlockNecro02BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateBossNecro (Skyrim.esm:0E0FC1),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1036,EncWarlockNecro02BossBretonM,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateBossNecro (Skyrim.esm:0E0FC1),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1037,EncWarlockNecro02BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateBossNecro (Skyrim.esm:0E0FC1),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1049,EncWarlockNecro02BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateBossNecro (Skyrim.esm:0E0FC1),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B8,EncWarlockNecro02BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551B9,EncWarlockNecro02BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BA,EncWarlockNecro02DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BB,EncWarlockNecro02DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BC,EncWarlockNecro02HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BD,EncWarlockNecro02HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BE,EncWarlockNecro02ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551BF,EncWarlockNecro02ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock02TemplateNecro (Skyrim.esm:0548FF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1039,EncWarlockNecro03BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateBossNecro (Skyrim.esm:0E0FC6),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103A,EncWarlockNecro03BossBretonM,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateBossNecro (Skyrim.esm:0E0FC6),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103B,EncWarlockNecro03BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateBossNecro (Skyrim.esm:0E0FC6),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103C,EncWarlockNecro03BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateBossNecro (Skyrim.esm:0E0FC6),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C0,EncWarlockNecro03BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C1,EncWarlockNecro03BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C2,EncWarlockNecro03DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C3,EncWarlockNecro03DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C4,EncWarlockNecro03HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C5,EncWarlockNecro03HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C6,EncWarlockNecro03ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C7,EncWarlockNecro03ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock03TemplateNecro (Skyrim.esm:0551AC),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103D,EncWarlockNecro04BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateBossNecro (Skyrim.esm:0E0FCB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103E,EncWarlockNecro04BossBretonM,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateBossNecro (Skyrim.esm:0E0FCB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E103F,EncWarlockNecro04BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateBossNecro (Skyrim.esm:0E0FCB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1040,EncWarlockNecro04BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateBossNecro (Skyrim.esm:0E0FCB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C8,EncWarlockNecro04BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551C9,EncWarlockNecro04BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CA,EncWarlockNecro04DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CB,EncWarlockNecro04DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CC,EncWarlockNecro04HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CD,EncWarlockNecro04HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CE,EncWarlockNecro04ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551CF,EncWarlockNecro04ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock04TemplateNecro (Skyrim.esm:0551AD),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1041,EncWarlockNecro05BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateBossNecro (Skyrim.esm:0E0FD0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1042,EncWarlockNecro05BossBretonM,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateBossNecro (Skyrim.esm:0E0FD0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1043,EncWarlockNecro05BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateBossNecro (Skyrim.esm:0E0FD0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1044,EncWarlockNecro05BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateBossNecro (Skyrim.esm:0E0FD0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D0,EncWarlockNecro05BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D1,EncWarlockNecro05BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D2,EncWarlockNecro05DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D3,EncWarlockNecro05DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D4,EncWarlockNecro05HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D5,EncWarlockNecro05HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D6,EncWarlockNecro05ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D7,EncWarlockNecro05ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock05TemplateNecro (Skyrim.esm:0551AE),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1045,EncWarlockNecro06BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateBossNecro (Skyrim.esm:0E0FD5),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1046,EncWarlockNecro06BossBretonM,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateBossNecro (Skyrim.esm:0E0FD5),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1047,EncWarlockNecro06BossHighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossNecro (Skyrim.esm:0E0FD5),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1048,EncWarlockNecro06BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateBossNecro (Skyrim.esm:0E0FD5),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D8,EncWarlockNecro06BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551D9,EncWarlockNecro06BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DA,EncWarlockNecro06DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DB,EncWarlockNecro06DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DC,EncWarlockNecro06HighElfF,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DD,EncWarlockNecro06HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DE,EncWarlockNecro06ImperialF,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:0551DF,EncWarlockNecro06ImperialM,,ImperialRace (Skyrim.esm:013744),EncWarlock06TemplateNecro (Skyrim.esm:0551AF),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091C3,EncWarlockNecro07BossBretonF,,BretonRace (Skyrim.esm:013741),EncWarlock07TemplateBossNecro (Skyrim.esm:1091B0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091C2,EncWarlockNecro07BossHighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateBossNecro (Skyrim.esm:1091B0),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091BB,EncWarlockNecro07BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock07TemplateNecro (Skyrim.esm:1091AB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:1091B5,EncWarlockNecro07HighElfM,,HighElfRace (Skyrim.esm:013743),EncWarlock07TemplateNecro (Skyrim.esm:1091AB),NecromancerFaction (Skyrim.esm:034B74):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C57,EncWarlockStorm01BretonF,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateStorm (Skyrim.esm:044CD9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C58,EncWarlockStorm01BretonM,,BretonRace (Skyrim.esm:013741),EncWarlock01TemplateStorm (Skyrim.esm:044CD9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C59,EncWarlockStorm01DarkElfF,,DarkElfRace (Skyrim.esm:013742),EncWarlock01TemplateStorm (Skyrim.esm:044CD9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Skyrim.esm,Skyrim.esm:045C5A,EncWarlockStorm01DarkElfM,,DarkElfRace (Skyrim.esm:013742),EncWarlock01TemplateStorm (Skyrim.esm:044CD9),WarlockFaction (Skyrim.esm:026724):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
