plugin,record_type,formid,editor_id,flags,entry_count,entries,modding_use,validation
Skyrim.esm,LVLN,Skyrim.esm:0442BA,LCharForsworn05Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B2,LCharForsworn05MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B3,LCharForsworn05MeleeM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C5,LCharForsworn05MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C6,LCharForsworn05MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442BB,LCharForsworn06Magic,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B4,LCharForsworn06MeleeF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442B5,LCharForsworn06MeleeM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C7,LCharForsworn06MissileF,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442BE,LCharForsworn06MissileM,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442F2,LCharForswornBossMelee1H,CalculateForEachItemInCount,7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442FD,LCharForswornBossShaman,CalculateForEachItemInCount,7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E792,LCharForswornMelee1H,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",15,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C8,LCharForswornMeleeFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E794,LCharForswornMissile,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",15,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0442C9,LCharForswornMissileFemale,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E795,LCharForswornShaman,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:041FB6,LCharFrostbiteSpiderNoGiant,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:042040,LCharFrostbiteSpiderSnowNoGiant,0,2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:030529,LCharGiant,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0640C0,LCharHagravenCompanion,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0640C1,LCharHagravenCompanionFrost,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",8,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:02D2D4,LCharSkeletonMeleeMixed,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:10EC84,LCharSpriggan,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:01E776,LCharSprigganCompanion,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
Skyrim.esm,LVLN,Skyrim.esm:0640BD,LCharSprigganCompanionFrost,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],leveled actor population reference,candidate-extracted
