plugin,formid,editor_id,flags,crime_values,relations,ranks,modding_use,validation
Skyrim.esm,Skyrim.esm:0C13CD,SolitudeBlacksmithFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13D0,SolitudeBluePalaceFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0A3909,SolitudeBluePalaceServants,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13D3,SolitudeBrylingsHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13D6,SolitudeCastleDourFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13DF,SolitudeErikursHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13E2,SolitudeEvetteSansHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13E5,SolitudeFletcherFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13E8,SolitudeJalasHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:1020A2,SolitudeKatlasFarmFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13EE,SolitudeLighthouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F18F1,SolitudeOctieveFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0DAB6D,SolitudeOpeningFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10FD8E,SolitudeOpeningPrisonerFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13F1,SolitudeRadiantRaimentsFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:085DBF,SolitudeRedWaveFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13F4,SolitudeSawmillFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13F7,SolitudeStablesFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13FA,SolitudeStyrrsHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C13FD,SolitudeTempleoftheDivinesFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10FE2E,SolitudeVittoriaVicciHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C1403,SolitudeWinkingSkeeverFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02997F,SpiderFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DraugrAllyFaction (Skyrim.esm:0E0CDB):Friend; dunPrisonerFaction (Skyrim.esm:0AA784):Friend; SkeletonFaction (Skyrim.esm:02D1DF):Friend; dunDeadMensRespiteBardFaction (Skyrim.esm:018C35):Friend; HagravenFaction (Skyrim.esm:04359E):Friend; VampireThrallFaction (Skyrim.esm:02EB13):Friend; VampireFaction (Skyrim.esm:027242):Friend; WispFaction (Skyrim.esm:03E096):Friend; ChaurusFaction (Skyrim.esm:03C9A8):Friend; DraugrFaction (Skyrim.esm:02430D):Friend; SkeeverFaction (Skyrim.esm:0330B1):Friend; FalmerFaction (Skyrim.esm:02997E):Friend; SpiderFaction (Skyrim.esm:02997F):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:03E094,SprigganFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunEldergleamFaction (Skyrim.esm:01FC74):Enemy; dunPrisonerFaction (Skyrim.esm:0AA784):Friend; SprigganPreyFaction (Skyrim.esm:03E095):Ally; SprigganPredatorFaction (Skyrim.esm:03E093):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:03E093,SprigganPredatorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,SprigganFaction (Skyrim.esm:03E094):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:03E095,SprigganPreyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,SprigganFaction (Skyrim.esm:03E094):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E29E,StonehillsLonghouseFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E29C,StonehillsSorlisHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:000DEB,T01EnmonFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10A767,T01FjotraFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,ForswornFaction (Skyrim.esm:043599):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:109DD7,T03HatePlayerFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:056340,TG02AringothPlayerEnemyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05633F,TG02AringothPlayerNeutralFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Neutral,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:018C14,TG04BrinewaterGrottoFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,BanditFaction (Skyrim.esm:01BCC0):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05FBA5,TG04EastEmpireFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TG04EastEmpireFaction (Skyrim.esm:05FBA5):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0CA6D4,TG04EastEmpireFactionHostile,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TG04EastEmpireFactionHostile (Skyrim.esm:0CA6D4):Ally; PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0CAB94,TG04GulumEiPlayerFriendFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TG04GulumEiPlayerFriendFaction (Skyrim.esm:0CAB94):Ally; PlayerFaction (Skyrim.esm:000DB1):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:075929,TG07ValdFactionHatesPlayer,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09194D,TG08BMercerHatesPlayerFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0DEED5,TG09NightingaleEnemyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TG09NightingaleEnemyFaction (Skyrim.esm:0DEED5):Ally; PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0DEED6,TG09NightingaleNeutralFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TG09NightingaleNeutralFaction (Skyrim.esm:0DEED6):Ally; PlayerFaction (Skyrim.esm:000DB1):Neutral,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:084C1B,TGCrownGhostFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E0E5,TGNoPickpocketFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F4FDF,TGTQ04NiranyeAttacksFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:039F26,ThalmorFaction,"HiddenFromPC, IgnoreMurder, IgnoreAssault, IgnoreStealing, IgnoreTrespass, IgnorePickpocket, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunPrisonerFaction (Skyrim.esm:0AA784):Friend; MQ201ThalmorEnemyFaction (Skyrim.esm:05450B):Enemy; ThalmorFaction (Skyrim.esm:039F26):Ally; PenitusOculatusFaction (Skyrim.esm:02584B):Friend; MS09NorthwatchFaction (Skyrim.esm:0C0637):Ally; ImperialJusticiarFaction (Skyrim.esm:0B79AC):Friend; MQMalbornFaction (Skyrim.esm:0683B3):Friend; MQ201ThalmorCombatFaction (Skyrim.esm:039F27):Ally; MQ201ThalmorFooledFaction (Skyrim.esm:06B2FC):Ally,,Thalmor/Talos-ban pressure,extracted
Skyrim.esm,Skyrim.esm:029DA9,ThievesGuildFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,ThievesGuildFaction (Skyrim.esm:029DA9):Ally,:; :,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B7,TownAngasMillFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:03874C,TownBarleydarkFarmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284AE,TownCidhnaMinePrisonerFaction,"IgnoreMurder, IgnoreAssault, IgnoreStealing, IgnoreTrespass, IgnorePickpocket, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MS02CidhnaMineEnemyFaction (Skyrim.esm:0E2512):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028183,TownDarkwaterCrossingFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817F,TownDawnstarFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817B,TownDragonBridgeFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B1,TownDushnikhYalFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TownDushnikhYalFaction (Skyrim.esm:0284B1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028177,TownFalkreathFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02A451,TownGoldenglowEstateFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TownGoldenglowEstateFaction (Skyrim.esm:02A451):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:029DB2,TownHalfMoonMillFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02A453,TownHeartwoodMillFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028176,TownHelgenFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:029DB1,TownIrontreeMillFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028185,TownIvarsteadFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817A,TownKarthwastenFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B0,TownKolskeggrMineFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028182,TownKynesgroveFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02C005,TownLargashburFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,TownLargashburFaction (Skyrim.esm:02C005):Ally; DA06GiantFaction (Skyrim.esm:08BEEA):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284AF,TownLeftHandMineFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B8,TownLoreiusFarmFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028178,TownMarkarthFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MS01WeylinBeserk (Skyrim.esm:09C8AC):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02A452,TownMerryfairFarmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B2,TownMorKhazgurFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817D,TownMorthalFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02C006,TownNarzulburFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028179,TownOldHroldanFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028186,TownRiftenFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:013481,TownRiverwoodFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028174,TownRoriksteadFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B4,TownSalviusFarmFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02A454,TownSarethiFarmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028184,TownShorsStoneFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02A450,TownSnowShodFarmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817C,TownSolitudeFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0284B5,TownSoljundsSinkholeFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02817E,TownStonehillsFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028172,TownWhiterunFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028173,TownWindhelmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:028181,TownWinterholdFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0435A1,TrollFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunPrisonerFaction (Skyrim.esm:0AA784):Friend; HagravenFaction (Skyrim.esm:04359E):Ally; TrollFaction (Skyrim.esm:0435A1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04FA23,TsunFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:027242,VampireFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DraugrFaction (Skyrim.esm:02430D):Friend; SkeletonFaction (Skyrim.esm:02D1DF):Friend; dunPrisonerFaction (Skyrim.esm:0AA784):Friend; DA03VampireFaction (Skyrim.esm:046281):Ally; VampireThrallFaction (Skyrim.esm:02EB13):Friend; WolfFaction (Skyrim.esm:03E691):Friend; SkeeverFaction (Skyrim.esm:0330B1):Friend; SpiderFaction (Skyrim.esm:02997F):Friend; VampireFaction (Skyrim.esm:027242):Ally,,hostile occult signal,extracted
